Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Quantity,Price,Discount,Payment_Mode,Shipping_Cost,Cost_Price,Revenue,Profit
683,2022/02/06,9691,Neha Verma,South,Hyderabad,Sports,Cycling,Cycling - Model 704,4,11904,8,UPI,53,10546.48,43806.72,1567.800000000003
684,2023/05/14,1281,Rohan Iyer,East,Bhubaneswar,Beauty,Makeup,Makeup - Model 738,2,4509,24,COD,181,3659.59,6853.68,-646.5
685,2022/01/18,1497,Ishita Verma,North,Jaipur,Home,Bedding,Bedding - Model 316,2,6706,23,COD,298,4866.37,10327.24,296.5
686,2022/03/20,3581,Ananya Verma,South,Chennai,Clothing,Shirt,Shirt - Model 440,2,2294,2,Credit Card,355,1379.58,4496.24,1382.08
687,2022/09/07,1355,Ishita Patel,West,Ahmedabad,Home,Bedding,Bedding - Model 624,5,16099,14,UPI,327,13072.58,69225.7,3535.7999999999956
688,2022/03/02,9571,Ishita Gupta,East,Ranchi,Beauty,Makeup,Makeup - Model 321,2,4437,20,Debit Card,248,3400.21,7099.200000000001,50.780000000000655
689,2022/09/21,7970,Sneha Sharma,East,Bhubaneswar,Beauty,Makeup,Makeup - Model 586,3,2712,19,Credit Card,82,1661.13,6590.160000000001,1524.7700000000004
690,2023/01/11,8489,Sneha Iyer,South,Bangalore,Beauty,Fragrance,Fragrance - Model 643,5,4455,11,Debit Card,430,2294.75,19824.75,7921.0
691,2022/10/14,7036,Karan Gupta,North,Jaipur,Clothing,Shirt,Shirt - Model 407,4,1752,30,UPI,395,923.5,4905.599999999999,816.5999999999995
692,2023/08/19,9586,Karan Singh,East,Bhubaneswar,Clothing,Shirt,Shirt - Model 744,5,4286,23,COD,264,3047.77,16501.100000000002,998.2500000000018
693,2022/12/24,3481,Vivaan Nair,West,Mumbai,Clothing,Kurti,Kurti - Model 383,4,3468,6,Credit Card,469,2377.15,13039.679999999998,3062.079999999998
694,2023/08/11,9423,Aarav Reddy,North,Jaipur,Beauty,Fragrance,Fragrance - Model 528,1,1414,21,COD,54,1101.19,1117.06,-38.13000000000011
695,2022/11/13,5415,Karan Singh,West,Mumbai,Home,Decor,Decor - Model 382,5,7013,12,Debit Card,431,3547.13,30857.2,12690.55
696,2022/10/18,6984,Priya Patel,East,Patna,Home,Bedding,Bedding - Model 849,2,12461,23,UPI,365,9244.79,19189.94,335.35999999999694
697,2023/11/03,5254,Priya Singh,East,Kolkata,Electronics,Headphones,Headphones - Model 165,2,21386,23,UPI,78,12219.15,32934.44,8418.140000000003
698,2023/12/19,2019,Neha Nair,North,Delhi,Electronics,Laptop,Laptop - Model 587,5,37471,28,COD,418,21150.5,134895.6,28725.100000000006
699,2023/04/05,8930,Neha Sharma,East,Ranchi,Clothing,Kurti,Kurti - Model 994,3,3537,9,Debit Card,99,2120.09,9656.01,3196.74
700,2022/10/13,1124,Ananya Sharma,East,Guwahati,Beauty,Skincare,Skincare - Model 772,4,3037,20,Debit Card,331,2202.44,9718.4,577.6399999999994
701,2022/10/30,1308,Aarav Reddy,South,Kochi,Home,Furniture,Furniture - Model 788,1,10064,10,COD,420,8533.44,9057.6,104.15999999999985
702,2023/05/11,3867,Priya Verma,East,Ranchi,Electronics,Headphones,Headphones - Model 369,3,32961,20,Credit Card,400,28069.85,79106.40000000001,-5503.14999999998
703,2022/03/11,4943,Ishita Kapoor,South,Hyderabad,Home,Decor,Decor - Model 110,5,1033,1,Debit Card,199,770.02,5113.35,1064.2500000000005
704,2023/10/30,6813,Rohan Kapoor,South,Chennai,Clothing,Jeans,Jeans - Model 840,2,4372,3,Credit Card,147,3173.27,8481.68,1988.1400000000003
705,2022/10/10,9211,Vivaan Sharma,South,Coimbatore,Beauty,Skincare,Skincare - Model 253,5,4070,21,Debit Card,89,2040.02,16076.5,5787.4
706,2022/03/03,5028,Sneha Singh,North,Chandigarh,Beauty,Makeup,Makeup - Model 329,1,2068,2,Credit Card,487,1747.56,2026.6399999999999,-207.92000000000007
707,2023/02/09,1790,Rohan Reddy,West,Pune,Clothing,Kurti,Kurti - Model 927,3,2840,30,COD,210,1702.79,5964.0,645.6300000000001
708,2023/03/07,7216,Neha Singh,East,Patna,Sports,Shoes,Shoes - Model 521,3,13336,25,COD,197,8193.25,30006.0,5229.25
709,2022/10/21,8899,Vivaan Kapoor,West,Jaipur,Electronics,Smartwatch,Smartwatch - Model 168,5,78681,3,Debit Card,193,62810.54,381602.85,67357.14999999997
710,2022/01/14,6896,Sneha Mehta,East,Bhubaneswar,Clothing,Jeans,Jeans - Model 512,2,3713,11,Credit Card,356,3121.11,6609.14,10.920000000000073
711,2022/12/18,4335,Aditya Singh,West,Jaipur,Clothing,Jeans,Jeans - Model 782,3,2164,3,Debit Card,272,1745.52,6297.24,788.6800000000003
712,2023/11/24,8160,Vivaan Gupta,East,Bhubaneswar,Electronics,Headphones,Headphones - Model 411,5,23936,28,COD,276,12591.59,86169.59999999999,22935.649999999994
713,2022/11/20,9812,Neha Gupta,West,Mumbai,Sports,Fitness Equipment,Fitness Equipment - Model 697,5,11890,14,UPI,380,7048.19,51127.0,15506.050000000003
714,2022/08/14,9621,Priya Patel,South,Kochi,Beauty,Skincare,Skincare - Model 915,2,2822,24,Credit Card,159,2215.41,4289.44,-300.3800000000001
715,2022/11/03,2086,Rohan Verma,North,Jaipur,Electronics,Mobile,Mobile - Model 323,5,39433,30,COD,334,22561.04,138015.5,24876.29999999999
716,2022/07/12,8094,Rohan Verma,West,Ahmedabad,Sports,Cricket Gear,Cricket Gear - Model 628,5,23222,12,Debit Card,464,13624.82,102176.8,33588.7
717,2022/03/13,1010,Ishita Gupta,West,Pune,Sports,Shoes,Shoes - Model 349,4,4185,6,UPI,235,2587.11,15735.599999999999,5152.159999999998
718,2023/05/21,9169,Ananya Iyer,West,Mumbai,Sports,Shoes,Shoes - Model 604,1,21445,8,Credit Card,99,18336.78,19729.4,1293.6200000000026
719,2022/12/12,9663,Sneha Patel,West,Surat,Clothing,Kurti,Kurti - Model 847,4,3295,9,Credit Card,64,1977.45,11993.800000000001,4020.000000000001
720,2022/09/27,3508,Vivaan Kapoor,West,Jaipur,Beauty,Haircare,Haircare - Model 468,3,2386,23,Debit Card,474,1623.6,5511.66,166.86000000000058
721,2022/08/11,2558,Ananya Nair,West,Jaipur,Electronics,Headphones,Headphones - Model 681,4,61519,20,Debit Card,342,49885.58,196860.80000000002,-3023.5199999999895
722,2023/09/15,4951,Aarav Iyer,West,Surat,Clothing,Kurti,Kurti - Model 348,2,1844,2,Credit Card,444,1510.21,3614.24,149.8199999999997
723,2022/10/11,4988,Rohan Reddy,South,Hyderabad,Sports,Cricket Gear,Cricket Gear - Model 613,1,23890,10,UPI,329,15544.17,21501.0,5627.83
724,2022/12/22,8268,Rohan Iyer,East,Kolkata,Clothing,Jeans,Jeans - Model 472,2,2914,1,Credit Card,423,1901.28,5769.72,1544.1600000000003
725,2023/04/03,7345,Vivaan Singh,North,Delhi,Electronics,Mobile,Mobile - Model 257,4,51570,20,Debit Card,304,39200.96,165024.0,7916.1600000000035
726,2022/02/07,1329,Vivaan Reddy,West,Pune,Sports,Shoes,Shoes - Model 803,5,24607,4,UPI,201,16223.52,118113.59999999999,36794.999999999985
727,2022/06/10,4866,Karan Kapoor,East,Ranchi,Beauty,Makeup,Makeup - Model 910,1,3747,3,Credit Card,360,2711.16,3634.5899999999997,563.4299999999998
728,2022/06/30,9350,Vivaan Singh,South,Coimbatore,Home,Furniture,Furniture - Model 524,4,8562,0,UPI,334,5429.1,34248.0,12197.599999999999
729,2023/05/07,1501,Ananya Verma,West,Mumbai,Home,Furniture,Furniture - Model 862,5,19285,23,UPI,268,17053.51,74247.25,-11288.299999999988
730,2023/05/27,2105,Priya Sharma,South,Coimbatore,Electronics,Headphones,Headphones - Model 594,4,47779,4,COD,446,32684.11,183471.36,52288.919999999984
731,2023/06/23,5965,Karan Verma,West,Pune,Home,Decor,Decor - Model 822,2,2574,9,COD,268,1393.0,4684.68,1630.6800000000003
732,2022/08/23,6098,Vivaan Gupta,East,Patna,Beauty,Skincare,Skincare - Model 133,3,3088,1,UPI,366,2078.26,9171.36,2570.58
733,2022/06/30,2841,Karan Iyer,West,Pune,Sports,Fitness Equipment,Fitness Equipment - Model 728,3,5361,18,COD,498,4164.82,13188.060000000001,195.60000000000218
734,2022/06/06,2111,Rohan Gupta,North,Lucknow,Sports,Fitness Equipment,Fitness Equipment - Model 374,3,4082,24,Credit Card,282,2633.29,9306.960000000001,1125.090000000001
735,2022/05/15,4331,Sneha Mehta,East,Kolkata,Electronics,Headphones,Headphones - Model 560,2,57603,4,Credit Card,283,47543.13,110597.76,15228.5
736,2023/03/09,3902,Aditya Mehta,South,Bangalore,Clothing,Shirt,Shirt - Model 240,4,2079,4,UPI,214,1586.14,7983.36,1424.7999999999993
737,2022/09/08,4622,Neha Reddy,West,Jaipur,Electronics,Mobile,Mobile - Model 513,2,26779,24,COD,411,17987.38,40704.08,4318.32
738,2023/04/02,2271,Aarav Gupta,West,Mumbai,Beauty,Fragrance,Fragrance - Model 103,4,3087,19,Credit Card,85,2462.09,10001.880000000001,68.52000000000044
739,2022/07/30,2303,Ishita Gupta,West,Jaipur,Electronics,Mobile,Mobile - Model 425,3,40278,22,COD,276,34342.06,94250.52,-9051.659999999989
740,2023/04/12,2018,Karan Iyer,North,Amritsar,Beauty,Fragrance,Fragrance - Model 502,5,2658,1,Debit Card,58,1382.79,13157.1,6185.150000000001
741,2023/10/11,3916,Karan Kapoor,North,Lucknow,Home,Furniture,Furniture - Model 578,3,1424,22,Credit Card,129,816.83,3332.1600000000003,752.6700000000001
742,2022/05/20,3884,Rohan Iyer,West,Ahmedabad,Beauty,Makeup,Makeup - Model 150,3,3020,13,UPI,436,1539.24,7882.2,2828.4799999999996
743,2023/11/22,6275,Neha Nair,North,Jaipur,Sports,Cricket Gear,Cricket Gear - Model 504,1,16301,12,UPI,53,13438.69,14344.88,853.1899999999987
744,2023/12/18,4150,Ishita Mehta,South,Bangalore,Clothing,Jacket,Jacket - Model 807,1,3442,24,UPI,370,2529.8,2615.92,-283.8800000000001
745,2023/12/06,9395,Ishita Iyer,East,Bhubaneswar,Beauty,Makeup,Makeup - Model 692,1,3159,5,Debit Card,328,2522.38,3001.0499999999997,150.66999999999962
746,2022/03/13,7553,Vivaan Gupta,West,Ahmedabad,Home,Furniture,Furniture - Model 121,2,17458,23,Credit Card,498,12349.41,26885.32,1688.5
747,2023/05/21,5544,Rohan Nair,East,Ranchi,Clothing,Jacket,Jacket - Model 423,5,1443,11,Debit Card,457,832.09,6421.35,1803.9000000000005
748,2023/09/29,9248,Aarav Reddy,East,Patna,Electronics,Headphones,Headphones - Model 704,3,59286,19,UPI,422,52137.73,144064.98,-12770.209999999992
749,2022/02/20,3701,Neha Iyer,North,Lucknow,Clothing,Kurti,Kurti - Model 298,4,3565,6,Debit Card,299,2749.34,13404.4,2108.039999999999
750,2023/06/01,9400,Aarav Reddy,West,Jaipur,Sports,Cricket Gear,Cricket Gear - Model 462,2,8964,25,UPI,245,6907.11,13446.0,-613.2199999999993
751,2022/01/30,9374,Rohan Sharma,West,Ahmedabad,Sports,Cycling,Cycling - Model 205,4,13363,5,UPI,105,9822.02,50779.399999999994,11386.319999999992
752,2022/09/06,2807,Rohan Verma,South,Hyderabad,Sports,Cycling,Cycling - Model 777,4,6416,17,COD,147,3664.94,21301.12,6494.359999999999
753,2022/04/30,3230,Aarav Verma,East,Ranchi,Home,Decor,Decor - Model 465,3,7655,9,Debit Card,279,5621.33,20898.15,3755.1600000000035
754,2023/12/13,5514,Karan Gupta,West,Pune,Sports,Cycling,Cycling - Model 676,4,6252,17,UPI,95,4746.85,20756.64,1674.239999999998
755,2022/12/25,3068,Aditya Mehta,South,Chennai,Electronics,Smartwatch,Smartwatch - Model 597,2,60417,11,Debit Card,404,43444.12,107542.26,20250.01999999999
756,2022/02/04,5169,Karan Reddy,North,Lucknow,Home,Decor,Decor - Model 942,4,14508,23,UPI,467,8807.1,44684.64,8989.239999999998
757,2022/01/25,9759,Neha Sharma,South,Bangalore,Beauty,Fragrance,Fragrance - Model 710,1,385,12,Credit Card,154,328.31,338.8,-143.51
758,2023/09/23,4742,Ishita Kapoor,North,Lucknow,Electronics,Mobile,Mobile - Model 938,4,6220,28,COD,206,3867.05,17913.6,2239.399999999998
759,2022/05/10,1506,Aditya Verma,South,Hyderabad,Home,Decor,Decor - Model 281,3,14140,14,COD,374,11175.86,36481.2,2579.6199999999953
760,2023/01/11,9776,Sneha Iyer,South,Coimbatore,Home,Kitchenware,Kitchenware - Model 947,4,15987,16,COD,189,8453.27,53716.32,19714.239999999998
761,2022/12/18,3795,Sneha Sharma,East,Guwahati,Sports,Fitness Equipment,Fitness Equipment - Model 539,5,944,28,Credit Card,321,784.0,3398.4,-842.5999999999999
762,2023/08/19,8482,Vivaan Kapoor,East,Ranchi,Clothing,Kurti,Kurti - Model 976,1,817,15,Debit Card,201,496.94,694.4499999999999,-3.490000000000066
763,2022/07/04,9356,Aditya Patel,East,Bhubaneswar,Electronics,Laptop,Laptop - Model 376,4,61612,6,Debit Card,347,33657.46,231661.12,96684.28
764,2023/05/28,7730,Sneha Singh,West,Pune,Home,Furniture,Furniture - Model 447,1,4182,5,Debit Card,319,2811.93,3972.8999999999996,841.9699999999998
765,2022/10/25,9671,Sneha Mehta,East,Ranchi,Home,Decor,Decor - Model 168,4,4653,2,Debit Card,367,3847.61,18239.76,2482.319999999998
766,2023/12/28,2839,Priya Verma,West,Surat,Clothing,Shirt,Shirt - Model 789,5,2639,8,COD,321,2339.46,12139.4,121.10000000000036
767,2022/11/03,7558,Rohan Singh,North,Delhi,Sports,Cycling,Cycling - Model 182,1,5893,23,Debit Card,54,5165.11,4537.61,-681.5
768,2022/11/25,6630,Ananya Patel,South,Chennai,Home,Decor,Decor - Model 986,2,16193,13,UPI,339,11322.05,28175.82,5192.720000000001
769,2022/01/13,8930,Priya Sharma,North,Lucknow,Beauty,Haircare,Haircare - Model 114,4,4520,26,Credit Card,424,3207.11,13379.2,126.76000000000022
770,2023/05/16,4227,Aarav Nair,West,Surat,Sports,Shoes,Shoes - Model 627,4,7841,2,COD,224,6815.68,30736.72,3250.0
771,2022/04/30,7986,Aarav Kapoor,West,Ahmedabad,Beauty,Haircare,Haircare - Model 975,5,463,25,Debit Card,237,315.35,1736.25,-77.5
772,2023/10/10,4312,Ananya Patel,South,Hyderabad,Home,Furniture,Furniture - Model 533,2,6654,23,UPI,154,4995.35,10247.16,102.45999999999913
773,2023/04/25,5386,Ishita Nair,West,Jaipur,Electronics,Laptop,Laptop - Model 711,5,76569,29,COD,62,42639.62,271819.95,58559.850000000006
774,2023/02/22,4769,Rohan Singh,North,Amritsar,Clothing,Jacket,Jacket - Model 867,1,700,21,UPI,200,358.61,553.0,-5.610000000000014
775,2022/03/01,9370,Priya Iyer,North,Amritsar,Sports,Cycling,Cycling - Model 486,4,5302,16,UPI,100,4647.7,17814.719999999998,-876.0800000000017
776,2023/01/02,4374,Sneha Singh,South,Kochi,Beauty,Haircare,Haircare - Model 471,2,4073,22,Credit Card,399,2364.85,6353.88,1225.1800000000003
777,2023/04/06,1189,Rohan Verma,East,Kolkata,Home,Bedding,Bedding - Model 841,4,19297,28,Debit Card,463,15821.17,55575.36,-8172.32
778,2023/06/09,4594,Rohan Verma,West,Mumbai,Home,Kitchenware,Kitchenware - Model 893,2,17983,4,Debit Card,92,15262.64,34527.36,3910.0800000000017
779,2023/11/10,2520,Vivaan Iyer,North,Jaipur,Beauty,Fragrance,Fragrance - Model 988,1,2336,22,UPI,138,1489.32,1822.0800000000002,194.76000000000022
780,2022/07/08,8902,Aditya Kapoor,North,Amritsar,Home,Bedding,Bedding - Model 248,5,7913,15,Debit Card,153,6835.89,33630.25,-702.2000000000044
781,2023/12/22,3199,Priya Singh,East,Patna,Clothing,Kurti,Kurti - Model 685,5,4140,26,Debit Card,282,2508.07,15318.0,2495.6499999999996
782,2022/09/20,6080,Karan Reddy,West,Jaipur,Clothing,Kurti,Kurti - Model 128,3,813,20,Credit Card,98,664.99,1951.2,-141.76999999999998
783,2023/07/26,6687,Priya Reddy,North,Chandigarh,Clothing,Shirt,Shirt - Model 952,5,2918,12,Credit Card,381,2320.59,12839.2,855.25
784,2022/11/15,6624,Ishita Singh,West,Ahmedabad,Home,Bedding,Bedding - Model 732,1,3284,13,COD,71,2382.94,2857.08,403.1399999999999
785,2022/09/21,1108,Priya Iyer,North,Amritsar,Sports,Cricket Gear,Cricket Gear - Model 872,2,19288,15,Credit Card,271,12328.53,32789.6,7861.539999999997
786,2022/10/29,9458,Karan Kapoor,North,Jaipur,Home,Kitchenware,Kitchenware - Model 398,5,16460,28,COD,399,9896.87,59256.0,9372.649999999994
787,2023/12/31,3441,Priya Reddy,North,Delhi,Beauty,Haircare,Haircare - Model 360,2,910,27,Debit Card,52,518.51,1328.6,239.57999999999993
788,2023/02/24,6943,Priya Verma,East,Patna,Sports,Fitness Equipment,Fitness Equipment - Model 563,4,6462,6,UPI,120,3265.74,24297.12,11114.16
789,2022/03/19,5255,Karan Verma,South,Hyderabad,Sports,Cycling,Cycling - Model 719,4,7548,15,Credit Card,61,6066.83,25663.2,1334.880000000001
790,2023/10/03,9293,Karan Mehta,North,Jaipur,Clothing,Shirt,Shirt - Model 256,4,1325,25,COD,370,745.24,3975.0,624.04
791,2022/09/04,9744,Ananya Sharma,West,Pune,Beauty,Makeup,Makeup - Model 696,5,3287,3,UPI,352,2511.84,15941.949999999999,3030.749999999998
792,2022/06/06,2354,Aditya Verma,South,Bangalore,Electronics,Mobile,Mobile - Model 849,2,71715,12,Credit Card,294,58975.36,126218.4,7973.679999999993
793,2023/04/22,2010,Ishita Kapoor,East,Ranchi,Beauty,Makeup,Makeup - Model 564,5,2240,9,COD,188,1316.89,10192.0,3419.5499999999993
794,2023/09/05,1688,Rohan Kapoor,South,Bangalore,Clothing,Shirt,Shirt - Model 786,4,3474,22,Credit Card,493,2562.73,10838.880000000001,94.96000000000095
795,2022/10/23,9530,Sneha Mehta,North,Lucknow,Beauty,Haircare,Haircare - Model 377,4,2659,19,UPI,58,2100.98,8615.16,153.23999999999978
796,2022/01/24,7450,Rohan Patel,North,Lucknow,Electronics,Smartwatch,Smartwatch - Model 848,3,66808,10,Credit Card,155,53104.23,180381.6,20913.910000000003
797,2023/01/13,3331,Ananya Mehta,West,Ahmedabad,Beauty,Makeup,Makeup - Model 221,1,2026,9,Debit Card,193,1814.42,1843.66,-163.76
798,2022/08/07,1598,Karan Patel,South,Bangalore,Beauty,Skincare,Skincare - Model 237,3,620,0,COD,375,546.32,1860.0,-153.96000000000004
799,2023/12/09,3316,Vivaan Iyer,North,Amritsar,Sports,Cricket Gear,Cricket Gear - Model 856,3,15038,30,COD,473,12060.02,31579.8,-5073.259999999998
800,2023/11/13,1928,Priya Gupta,North,Amritsar,Electronics,Laptop,Laptop - Model 708,1,10883,19,Credit Card,426,5475.97,8815.230000000001,2913.260000000001
801,2022/07/24,4923,Neha Iyer,South,Chennai,Clothing,Kurti,Kurti - Model 315,4,4155,20,COD,137,3641.97,13296.0,-1408.8799999999992
802,2023/04/01,9904,Karan Sharma,South,Hyderabad,Clothing,Jacket,Jacket - Model 346,5,1421,15,UPI,94,798.29,6039.25,1953.8000000000002
803,2022/09/28,6446,Aarav Kapoor,North,Chandigarh,Clothing,Jacket,Jacket - Model 451,1,2133,8,Debit Card,444,1825.97,1962.3600000000001,-307.6099999999999
804,2022/07/09,4693,Rohan Verma,North,Lucknow,Home,Kitchenware,Kitchenware - Model 650,3,15604,20,UPI,153,10359.86,37449.6,6217.019999999997
805,2022/10/09,8575,Vivaan Singh,East,Bhubaneswar,Sports,Cycling,Cycling - Model 296,2,11637,30,Debit Card,72,6414.82,16291.8,3390.16
806,2023/06/13,7175,Sneha Sharma,East,Patna,Electronics,Laptop,Laptop - Model 787,1,76933,6,Credit Card,348,38643.0,72317.01999999999,33326.01999999999
807,2022/04/09,4879,Sneha Mehta,South,Coimbatore,Sports,Fitness Equipment,Fitness Equipment - Model 271,1,6739,9,Debit Card,345,5556.07,6132.49,231.42000000000007
808,2022/02/21,4105,Karan Verma,South,Chennai,Electronics,Headphones,Headphones - Model 491,1,6245,18,Credit Card,121,3672.12,5120.900000000001,1327.7800000000007
809,2022/10/29,4239,Vivaan Singh,North,Lucknow,Sports,Cycling,Cycling - Model 791,2,17135,14,COD,98,14636.76,29472.2,100.68000000000029
810,2022/04/26,3863,Priya Nair,South,Chennai,Sports,Cycling,Cycling - Model 830,2,13993,1,Credit Card,456,10755.98,27706.14,5738.18
811,2023/11/01,7392,Aarav Mehta,South,Chennai,Home,Bedding,Bedding - Model 662,1,14630,24,COD,119,12046.23,11118.8,-1046.4300000000003
812,2023/06/25,1577,Ishita Iyer,North,Chandigarh,Home,Furniture,Furniture - Model 158,5,8980,28,UPI,209,6911.33,32328.0,-2437.6500000000015
813,2022/07/20,5115,Aarav Kapoor,North,Chandigarh,Home,Decor,Decor - Model 828,2,9314,1,Debit Card,101,5873.63,18441.72,6593.460000000001
814,2022/09/06,3649,Ananya Singh,North,Lucknow,Sports,Cycling,Cycling - Model 700,5,21064,29,Credit Card,177,10681.4,74777.2,21193.199999999997
815,2022/05/31,5395,Neha Iyer,South,Bangalore,Clothing,Jeans,Jeans - Model 454,1,2305,29,UPI,214,1567.12,1636.55,-144.56999999999994
816,2022/08/14,8059,Vivaan Singh,North,Jaipur,Electronics,Laptop,Laptop - Model 727,4,34630,18,COD,293,27426.23,113586.40000000001,3588.4800000000105
817,2022/08/27,9863,Neha Mehta,North,Amritsar,Electronics,Mobile,Mobile - Model 168,3,48696,29,UPI,497,36185.13,103722.48,-5329.909999999989
818,2022/07/27,2058,Neha Mehta,South,Chennai,Sports,Fitness Equipment,Fitness Equipment - Model 458,1,8294,15,Credit Card,394,4787.25,7049.9,1868.6499999999996
819,2022/01/16,8544,Ananya Sharma,West,Jaipur,Beauty,Haircare,Haircare - Model 822,5,4106,2,Debit Card,163,3543.57,20119.399999999998,2238.5499999999956
820,2023/02/14,2521,Rohan Singh,East,Ranchi,Electronics,Smartwatch,Smartwatch - Model 225,4,51530,10,Credit Card,411,43823.88,185508.0,9801.48000000001
821,2022/04/09,2093,Priya Iyer,West,Pune,Clothing,Jacket,Jacket - Model 134,1,3898,14,COD,112,3312.24,3352.2799999999997,-71.96000000000004
822,2022/01/06,5298,Vivaan Verma,North,Delhi,Beauty,Fragrance,Fragrance - Model 728,4,1603,20,Debit Card,283,906.15,5129.6,1222.0000000000005
823,2022/06/12,2877,Priya Reddy,East,Bhubaneswar,Sports,Fitness Equipment,Fitness Equipment - Model 121,2,11781,3,Credit Card,248,6161.16,22855.14,10284.82
824,2023/10/22,2401,Sneha Singh,South,Kochi,Electronics,Headphones,Headphones - Model 565,1,59848,4,Credit Card,489,38366.18,57454.079999999994,18598.899999999994
825,2022/10/12,1504,Aarav Mehta,South,Chennai,Home,Furniture,Furniture - Model 772,3,12681,9,Credit Card,477,9879.41,34619.130000000005,4503.900000000005
826,2022/04/19,8055,Vivaan Nair,North,Chandigarh,Home,Kitchenware,Kitchenware - Model 416,3,1612,16,Debit Card,341,1291.8,4062.24,-154.15999999999985
827,2022/10/17,9162,Priya Nair,West,Mumbai,Clothing,Jacket,Jacket - Model 489,3,2750,1,UPI,136,2237.76,8167.5,1318.2199999999993
828,2023/03/30,1215,Neha Patel,West,Surat,Home,Bedding,Bedding - Model 775,1,4368,7,Debit Card,195,3742.94,4062.24,124.29999999999973
829,2023/04/07,2817,Aditya Mehta,North,Amritsar,Home,Decor,Decor - Model 859,3,17221,11,COD,395,12678.73,45980.07,7548.879999999997
830,2022/06/18,5789,Aarav Singh,East,Guwahati,Home,Decor,Decor - Model 534,3,4756,8,Debit Card,386,3074.25,13126.560000000001,3517.8100000000013
831,2022/04/14,3805,Priya Reddy,East,Ranchi,Electronics,Laptop,Laptop - Model 356,2,22747,26,UPI,456,17623.91,33665.56,-2038.260000000002
832,2022/01/17,6251,Aarav Reddy,East,Bhubaneswar,Sports,Cricket Gear,Cricket Gear - Model 688,5,8150,28,Credit Card,420,6253.16,29340.0,-2345.7999999999993
833,2022/05/11,6528,Ishita Reddy,East,Kolkata,Clothing,Shirt,Shirt - Model 719,3,4948,16,COD,486,3842.27,12468.96,456.14999999999964
834,2023/02/18,9866,Aarav Reddy,East,Patna,Home,Furniture,Furniture - Model 749,4,17943,21,COD,431,15394.85,56699.880000000005,-5310.519999999997
835,2023/10/18,6866,Vivaan Kapoor,North,Jaipur,Beauty,Skincare,Skincare - Model 193,4,3680,12,UPI,128,2010.0,12953.6,4785.6
836,2022/01/08,7616,Sneha Mehta,North,Jaipur,Electronics,Smartwatch,Smartwatch - Model 406,5,73051,23,Debit Card,489,61790.64,281246.35000000003,-28195.849999999977
837,2023/12/10,9858,Aarav Mehta,East,Ranchi,Sports,Fitness Equipment,Fitness Equipment - Model 110,5,14486,12,COD,256,8324.87,63738.4,21858.049999999996
838,2023/10/21,7993,Ishita Nair,West,Ahmedabad,Home,Bedding,Bedding - Model 296,1,5621,7,Debit Card,391,4697.53,5227.53,139.0
839,2022/01/07,7885,Ishita Gupta,North,Chandigarh,Home,Decor,Decor - Model 238,5,19270,20,COD,202,13741.16,77080.0,8172.199999999997
840,2023/05/31,6872,Karan Nair,South,Coimbatore,Sports,Shoes,Shoes - Model 630,3,15858,23,Credit Card,232,8670.66,36631.98,10388.000000000004
841,2022/05/07,2461,Vivaan Sharma,West,Surat,Clothing,Jacket,Jacket - Model 292,1,3826,8,COD,56,1924.71,3519.92,1539.21
842,2023/04/02,8256,Ishita Mehta,West,Pune,Beauty,Haircare,Haircare - Model 699,2,2293,17,Credit Card,367,1282.39,3806.3799999999997,874.5999999999995
843,2023/12/11,4526,Vivaan Verma,North,Amritsar,Clothing,Shirt,Shirt - Model 769,5,1223,18,Credit Card,316,766.03,5014.3,868.1500000000005
844,2023/12/19,4135,Neha Iyer,North,Lucknow,Sports,Cycling,Cycling - Model 340,2,15020,1,UPI,200,13082.6,29739.6,3374.399999999998
845,2023/01/20,1905,Priya Sharma,East,Bhubaneswar,Electronics,Smartwatch,Smartwatch - Model 793,3,32193,3,Debit Card,296,17576.51,93681.63,40656.100000000006
846,2023/07/28,6670,Rohan Reddy,West,Mumbai,Sports,Cycling,Cycling - Model 692,2,6791,30,COD,61,5045.36,9507.4,-644.3199999999997
847,2022/11/19,3030,Ananya Reddy,East,Ranchi,Beauty,Fragrance,Fragrance - Model 604,5,4871,30,COD,130,3637.44,17048.5,-1268.7000000000007
848,2022/08/05,1478,Priya Gupta,South,Hyderabad,Clothing,Jeans,Jeans - Model 488,3,4733,10,COD,140,4138.54,12779.1,223.48000000000138
849,2023/08/31,7514,Vivaan Mehta,North,Amritsar,Sports,Shoes,Shoes - Model 302,2,22157,18,Credit Card,263,12041.73,36337.48,11991.020000000004
850,2022/03/08,2459,Priya Reddy,North,Chandigarh,Beauty,Skincare,Skincare - Model 259,4,4947,8,COD,263,4177.82,18204.96,1230.6800000000003
851,2022/04/09,6317,Karan Singh,South,Hyderabad,Sports,Cricket Gear,Cricket Gear - Model 914,5,10829,6,Debit Card,75,8830.27,50896.299999999996,6669.94999999999
852,2022/05/30,2736,Neha Gupta,North,Chandigarh,Clothing,Jeans,Jeans - Model 274,4,1835,24,Debit Card,471,1241.26,5578.4,142.35999999999967
853,2023/05/07,7265,Aarav Sharma,West,Ahmedabad,Beauty,Fragrance,Fragrance - Model 875,2,4723,17,UPI,428,2756.56,7840.179999999999,1899.0599999999995
